,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
3904,Sul,RS,,43,,,,2022-06-05,23,11377239.0,2458286.0,1326,39565,0,,,
3905,Sul,RS,,43,,,,2022-06-06,23,11377239.0,2459295.0,1009,39565,0,,,
3906,Sul,RS,,43,,,,2022-06-07,23,11377239.0,2465025.0,5730,39588,23,,,
3907,Sul,RS,,43,,,,2022-06-08,23,11377239.0,2470521.0,5496,39669,81,,,
3908,Sul,RS,,43,,,,2022-06-09,23,11377239.0,2475484.0,4963,39694,25,,,
3909,Sul,RS,,43,,,,2022-06-10,23,11377239.0,2480415.0,4931,39708,14,,,
3910,Sul,RS,,43,,,,2022-06-11,23,11377239.0,2485589.0,5174,39726,18,,,
3911,Sul,RS,,43,,,,2022-06-12,24,11377239.0,2486920.0,1331,39730,4,,,
3912,Centro-Oeste,MS,,50,,,,2022-01-01,52,2778986.0,380515.0,110,9728,0,,,
3913,Centro-Oeste,MS,,50,,,,2022-01-02,1,2778986.0,380515.0,0,9728,0,,,
3914,Centro-Oeste,MS,,50,,,,2022-01-03,1,2778986.0,380653.0,138,9731,3,,,
3915,Centro-Oeste,MS,,50,,,,2022-01-04,1,2778986.0,380820.0,167,9732,1,,,
3916,Centro-Oeste,MS,,50,,,,2022-01-05,1,2778986.0,380845.0,25,9736,4,,,
3917,Centro-Oeste,MS,,50,,,,2022-01-06,1,2778986.0,381666.0,821,9737,1,,,
3918,Centro-Oeste,MS,,50,,,,2022-01-07,1,2778986.0,382613.0,947,9740,3,,,
3919,Centro-Oeste,MS,,50,,,,2022-01-08,1,2778986.0,383694.0,1081,9742,2,,,
3920,Centro-Oeste,MS,,50,,,,2022-01-09,2,2778986.0,384267.0,573,9742,0,,,
3921,Centro-Oeste,MS,,50,,,,2022-01-10,2,2778986.0,385573.0,1306,9743,1,,,
3922,Centro-Oeste,MS,,50,,,,2022-01-11,2,2778986.0,386183.0,610,9745,2,,,
3923,Centro-Oeste,MS,,50,,,,2022-01-12,2,2778986.0,387398.0,1215,9746,1,,,
3924,Centro-Oeste,MS,,50,,,,2022-01-13,2,2778986.0,389880.0,2482,9750,4,,,
3925,Centro-Oeste,MS,,50,,,,2022-01-14,2,2778986.0,390734.0,854,9753,3,,,
3926,Centro-Oeste,MS,,50,,,,2022-01-15,2,2778986.0,391417.0,683,9754,1,,,
3927,Centro-Oeste,MS,,50,,,,2022-01-16,3,2778986.0,391693.0,276,9756,2,,,
3928,Centro-Oeste,MS,,50,,,,2022-01-17,3,2778986.0,392408.0,715,9759,3,,,
3929,Centro-Oeste,MS,,50,,,,2022-01-18,3,2778986.0,393607.0,1199,9764,5,,,
3930,Centro-Oeste,MS,,50,,,,2022-01-19,3,2778986.0,395316.0,1709,9768,4,,,
3931,Centro-Oeste,MS,,50,,,,2022-01-20,3,2778986.0,396785.0,1469,9773,5,,,
3932,Centro-Oeste,MS,,50,,,,2022-01-21,3,2778986.0,397919.0,1134,9778,5,,,
3933,Centro-Oeste,MS,,50,,,,2022-01-22,3,2778986.0,399835.0,1916,9780,2,,,
3934,Centro-Oeste,MS,,50,,,,2022-01-23,4,2778986.0,402297.0,2462,9783,3,,,
3935,Centro-Oeste,MS,,50,,,,2022-01-24,4,2778986.0,402729.0,432,9794,11,,,
3936,Centro-Oeste,MS,,50,,,,2022-01-25,4,2778986.0,405767.0,3038,9808,14,,,
3937,Centro-Oeste,MS,,50,,,,2022-01-26,4,2778986.0,409185.0,3418,9815,7,,,
3938,Centro-Oeste,MS,,50,,,,2022-01-27,4,2778986.0,411872.0,2687,9829,14,,,
3939,Centro-Oeste,MS,,50,,,,2022-01-28,4,2778986.0,416005.0,4133,9845,16,,,
3940,Centro-Oeste,MS,,50,,,,2022-01-29,4,2778986.0,419274.0,3269,9856,11,,,
3941,Centro-Oeste,MS,,50,,,,2022-01-30,5,2778986.0,422264.0,2990,9868,12,,,
3942,Centro-Oeste,MS,,50,,,,2022-01-31,5,2778986.0,423244.0,980,9878,10,,,
3943,Centro-Oeste,MS,,50,,,,2022-02-01,5,2778986.0,428146.0,4902,9896,18,,,
3944,Centro-Oeste,MS,,50,,,,2022-02-02,5,2778986.0,431152.0,3006,9912,16,,,
3945,Centro-Oeste,MS,,50,,,,2022-02-03,5,2778986.0,433787.0,2635,9928,16,,,
3946,Centro-Oeste,MS,,50,,,,2022-02-04,5,2778986.0,436658.0,2871,9948,20,,,
3947,Centro-Oeste,MS,,50,,,,2022-02-05,5,2778986.0,440295.0,3637,9969,21,,,
3948,Centro-Oeste,MS,,50,,,,2022-02-06,6,2778986.0,442256.0,1961,9978,9,,,
3949,Centro-Oeste,MS,,50,,,,2022-02-07,6,2778986.0,443055.0,799,9991,13,,,
3950,Centro-Oeste,MS,,50,,,,2022-02-08,6,2778986.0,445638.0,2583,10003,12,,,
3951,Centro-Oeste,MS,,50,,,,2022-02-09,6,2778986.0,448921.0,3283,10029,26,,,
3952,Centro-Oeste,MS,,50,,,,2022-02-10,6,2778986.0,452472.0,3551,10045,16,,,
3953,Centro-Oeste,MS,,50,,,,2022-02-11,6,2778986.0,456351.0,3879,10071,26,,,
3954,Centro-Oeste,MS,,50,,,,2022-02-12,6,2778986.0,459137.0,2786,10081,10,,,
3955,Centro-Oeste,MS,,50,,,,2022-02-13,7,2778986.0,462758.0,3621,10090,9,,,
3956,Centro-Oeste,MS,,50,,,,2022-02-14,7,2778986.0,464051.0,1293,10102,12,,,
3957,Centro-Oeste,MS,,50,,,,2022-02-15,7,2778986.0,467811.0,3760,10118,16,,,
3958,Centro-Oeste,MS,,50,,,,2022-02-16,7,2778986.0,470201.0,2390,10134,16,,,
3959,Centro-Oeste,MS,,50,,,,2022-02-17,7,2778986.0,474331.0,4130,10164,30,,,
3960,Centro-Oeste,MS,,50,,,,2022-02-18,7,2778986.0,478055.0,3724,10183,19,,,
3961,Centro-Oeste,MS,,50,,,,2022-02-19,7,2778986.0,481355.0,3300,10205,22,,,
3962,Centro-Oeste,MS,,50,,,,2022-02-20,8,2778986.0,484775.0,3420,10213,8,,,
3963,Centro-Oeste,MS,,50,,,,2022-02-21,8,2778986.0,486498.0,1723,10224,11,,,
3964,Centro-Oeste,MS,,50,,,,2022-02-22,8,2778986.0,489240.0,2742,10240,16,,,
3965,Centro-Oeste,MS,,50,,,,2022-02-23,8,2778986.0,491560.0,2320,10254,14,,,
3966,Centro-Oeste,MS,,50,,,,2022-02-24,8,2778986.0,493531.0,1971,10269,15,,,
3967,Centro-Oeste,MS,,50,,,,2022-02-25,8,2778986.0,496484.0,2953,10284,15,,,
3968,Centro-Oeste,MS,,50,,,,2022-02-26,8,2778986.0,498438.0,1954,10303,19,,,
3969,Centro-Oeste,MS,,50,,,,2022-02-27,9,2778986.0,500692.0,2254,10319,16,,,
3970,Centro-Oeste,MS,,50,,,,2022-02-28,9,2778986.0,501541.0,849,10328,9,,,
3971,Centro-Oeste,MS,,50,,,,2022-03-01,9,2778986.0,502871.0,1330,10337,9,,,
3972,Centro-Oeste,MS,,50,,,,2022-03-02,9,2778986.0,503259.0,388,10356,19,,,
3973,Centro-Oeste,MS,,50,,,,2022-03-03,9,2778986.0,503771.0,512,10359,3,,,
3974,Centro-Oeste,MS,,50,,,,2022-03-04,9,2778986.0,505198.0,1427,10377,18,,,
3975,Centro-Oeste,MS,,50,,,,2022-03-05,9,2778986.0,506988.0,1790,10395,18,,,
3976,Centro-Oeste,MS,,50,,,,2022-03-06,10,2778986.0,507760.0,772,10404,9,,,
3977,Centro-Oeste,MS,,50,,,,2022-03-07,10,2778986.0,508853.0,1093,10408,4,,,
3978,Centro-Oeste,MS,,50,,,,2022-03-08,10,2778986.0,509080.0,227,10415,7,,,
3979,Centro-Oeste,MS,,50,,,,2022-03-09,10,2778986.0,510376.0,1296,10423,8,,,
3980,Centro-Oeste,MS,,50,,,,2022-03-10,10,2778986.0,511191.0,815,10430,7,,,
3981,Centro-Oeste,MS,,50,,,,2022-03-11,10,2778986.0,512884.0,1693,10436,6,,,
3982,Centro-Oeste,MS,,50,,,,2022-03-12,10,2778986.0,514443.0,1559,10440,4,,,
3983,Centro-Oeste,MS,,50,,,,2022-03-13,11,2778986.0,514756.0,313,10440,0,,,
3984,Centro-Oeste,MS,,50,,,,2022-03-14,11,2778986.0,514804.0,48,10443,3,,,
3985,Centro-Oeste,MS,,50,,,,2022-03-15,11,2778986.0,515437.0,633,10445,2,,,
3986,Centro-Oeste,MS,,50,,,,2022-03-16,11,2778986.0,516213.0,776,10453,8,,,
3987,Centro-Oeste,MS,,50,,,,2022-03-17,11,2778986.0,517823.0,1610,10459,6,,,
3988,Centro-Oeste,MS,,50,,,,2022-03-18,11,2778986.0,518787.0,964,10462,3,,,
3989,Centro-Oeste,MS,,50,,,,2022-03-19,11,2778986.0,519641.0,854,10466,4,,,
3990,Centro-Oeste,MS,,50,,,,2022-03-20,12,2778986.0,520247.0,606,10467,1,,,
3991,Centro-Oeste,MS,,50,,,,2022-03-21,12,2778986.0,520487.0,240,10468,1,,,
3992,Centro-Oeste,MS,,50,,,,2022-03-22,12,2778986.0,521327.0,840,10469,1,,,
3993,Centro-Oeste,MS,,50,,,,2022-03-23,12,2778986.0,521970.0,643,10474,5,,,
3994,Centro-Oeste,MS,,50,,,,2022-03-24,12,2778986.0,522387.0,417,10479,5,,,
3995,Centro-Oeste,MS,,50,,,,2022-03-25,12,2778986.0,522967.0,580,10479,0,,,
3996,Centro-Oeste,MS,,50,,,,2022-03-26,12,2778986.0,523388.0,421,10481,2,,,
3997,Centro-Oeste,MS,,50,,,,2022-03-27,13,2778986.0,523565.0,177,10486,5,,,
3998,Centro-Oeste,MS,,50,,,,2022-03-28,13,2778986.0,523665.0,100,10486,0,,,
3999,Centro-Oeste,MS,,50,,,,2022-03-29,13,2778986.0,523860.0,195,10493,7,,,
4000,Centro-Oeste,MS,,50,,,,2022-03-30,13,2778986.0,524074.0,214,10499,6,,,
4001,Centro-Oeste,MS,,50,,,,2022-03-31,13,2778986.0,524284.0,210,10502,3,,,
4002,Centro-Oeste,MS,,50,,,,2022-04-01,13,2778986.0,524596.0,312,10504,2,,,
4003,Centro-Oeste,MS,,50,,,,2022-04-02,13,2778986.0,524755.0,159,10507,3,,,
4004,Centro-Oeste,MS,,50,,,,2022-04-03,14,2778986.0,524848.0,93,10508,1,,,
4005,Centro-Oeste,MS,,50,,,,2022-04-04,14,2778986.0,524862.0,14,10509,1,,,
4006,Centro-Oeste,MS,,50,,,,2022-04-05,14,2778986.0,524974.0,112,10510,1,,,
4007,Centro-Oeste,MS,,50,,,,2022-04-06,14,2778986.0,525139.0,165,10513,3,,,
4008,Centro-Oeste,MS,,50,,,,2022-04-07,14,2778986.0,525429.0,290,10513,0,,,
4009,Centro-Oeste,MS,,50,,,,2022-04-08,14,2778986.0,525811.0,382,10513,0,,,
4010,Centro-Oeste,MS,,50,,,,2022-04-09,14,2778986.0,526038.0,227,10513,0,,,
4011,Centro-Oeste,MS,,50,,,,2022-04-10,15,2778986.0,526092.0,54,10513,0,,,
4012,Centro-Oeste,MS,,50,,,,2022-04-11,15,2778986.0,526099.0,7,10513,0,,,
4013,Centro-Oeste,MS,,50,,,,2022-04-12,15,2778986.0,526217.0,118,10519,6,,,
4014,Centro-Oeste,MS,,50,,,,2022-04-13,15,2778986.0,526426.0,209,10519,0,,,
4015,Centro-Oeste,MS,,50,,,,2022-04-14,15,2778986.0,526817.0,391,10519,0,,,
4016,Centro-Oeste,MS,,50,,,,2022-04-15,15,2778986.0,527073.0,256,10519,0,,,
4017,Centro-Oeste,MS,,50,,,,2022-04-16,15,2778986.0,527089.0,16,10519,0,,,
4018,Centro-Oeste,MS,,50,,,,2022-04-17,16,2778986.0,527100.0,11,10519,0,,,
4019,Centro-Oeste,MS,,50,,,,2022-04-18,16,2778986.0,527120.0,20,10519,0,,,
4020,Centro-Oeste,MS,,50,,,,2022-04-19,16,2778986.0,527602.0,482,10521,2,,,
4021,Centro-Oeste,MS,,50,,,,2022-04-20,16,2778986.0,527926.0,324,10521,0,,,
4022,Centro-Oeste,MS,,50,,,,2022-04-21,16,2778986.0,528080.0,154,10521,0,,,
4023,Centro-Oeste,MS,,50,,,,2022-04-22,16,2778986.0,528289.0,209,10521,0,,,
4024,Centro-Oeste,MS,,50,,,,2022-04-23,16,2778986.0,528334.0,45,10521,0,,,
4025,Centro-Oeste,MS,,50,,,,2022-04-24,17,2778986.0,528349.0,15,10521,0,,,
4026,Centro-Oeste,MS,,50,,,,2022-04-25,17,2778986.0,528353.0,4,10521,0,,,
4027,Centro-Oeste,MS,,50,,,,2022-04-26,17,2778986.0,528490.0,137,10528,7,,,
4028,Centro-Oeste,MS,,50,,,,2022-04-27,17,2778986.0,528593.0,103,10528,0,,,
4029,Centro-Oeste,MS,,50,,,,2022-04-28,17,2778986.0,528797.0,204,10528,0,,,
4030,Centro-Oeste,MS,,50,,,,2022-04-29,17,2778986.0,528922.0,125,10528,0,,,
4031,Centro-Oeste,MS,,50,,,,2022-04-30,17,2778986.0,529241.0,319,10528,0,,,
4032,Centro-Oeste,MS,,50,,,,2022-05-01,18,2778986.0,529297.0,56,10528,0,,,
4033,Centro-Oeste,MS,,50,,,,2022-05-02,18,2778986.0,529305.0,8,10528,0,,,
4034,Centro-Oeste,MS,,50,,,,2022-05-03,18,2778986.0,529453.0,148,10533,5,,,
4035,Centro-Oeste,MS,,50,,,,2022-05-04,18,2778986.0,529602.0,149,10533,0,,,
4036,Centro-Oeste,MS,,50,,,,2022-05-05,18,2778986.0,529727.0,125,10533,0,,,
4037,Centro-Oeste,MS,,50,,,,2022-05-06,18,2778986.0,529875.0,148,10533,0,,,
4038,Centro-Oeste,MS,,50,,,,2022-05-07,18,2778986.0,529996.0,121,10533,0,,,
4039,Centro-Oeste,MS,,50,,,,2022-05-08,19,2778986.0,530195.0,199,10533,0,,,
4040,Centro-Oeste,MS,,50,,,,2022-05-09,19,2778986.0,530204.0,9,10533,0,,,
4041,Centro-Oeste,MS,,50,,,,2022-05-10,19,2778986.0,530325.0,121,10543,10,,,
4042,Centro-Oeste,MS,,50,,,,2022-05-11,19,2778986.0,530485.0,160,10543,0,,,
4043,Centro-Oeste,MS,,50,,,,2022-05-12,19,2778986.0,530689.0,204,10543,0,,,
4044,Centro-Oeste,MS,,50,,,,2022-05-13,19,2778986.0,530851.0,162,10543,0,,,
4045,Centro-Oeste,MS,,50,,,,2022-05-14,19,2778986.0,531169.0,318,10543,0,,,
4046,Centro-Oeste,MS,,50,,,,2022-05-15,20,2778986.0,531220.0,51,10543,0,,,
4047,Centro-Oeste,MS,,50,,,,2022-05-16,20,2778986.0,531259.0,39,10543,0,,,
4048,Centro-Oeste,MS,,50,,,,2022-05-17,20,2778986.0,531639.0,380,10550,7,,,
4049,Centro-Oeste,MS,,50,,,,2022-05-18,20,2778986.0,531764.0,125,10550,0,,,
4050,Centro-Oeste,MS,,50,,,,2022-05-19,20,2778986.0,531765.0,1,10550,0,,,
4051,Centro-Oeste,MS,,50,,,,2022-05-20,20,2778986.0,531771.0,6,10550,0,,,
4052,Centro-Oeste,MS,,50,,,,2022-05-21,20,2778986.0,531951.0,180,10550,0,,,
4053,Centro-Oeste,MS,,50,,,,2022-05-22,21,2778986.0,532029.0,78,10550,0,,,
4054,Centro-Oeste,MS,,50,,,,2022-05-23,21,2778986.0,532035.0,6,10550,0,,,
4055,Centro-Oeste,MS,,50,,,,2022-05-24,21,2778986.0,532048.0,13,10565,15,,,
4056,Centro-Oeste,MS,,50,,,,2022-05-25,21,2778986.0,532610.0,562,10565,0,,,
4057,Centro-Oeste,MS,,50,,,,2022-05-26,21,2778986.0,532936.0,326,10565,0,,,
4058,Centro-Oeste,MS,,50,,,,2022-05-27,21,2778986.0,533563.0,627,10565,0,,,
4059,Centro-Oeste,MS,,50,,,,2022-05-28,21,2778986.0,533928.0,365,10565,0,,,
4060,Centro-Oeste,MS,,50,,,,2022-05-29,22,2778986.0,534028.0,100,10565,0,,,
4061,Centro-Oeste,MS,,50,,,,2022-05-30,22,2778986.0,534115.0,87,10565,0,,,
4062,Centro-Oeste,MS,,50,,,,2022-05-31,22,2778986.0,534642.0,527,10569,4,,,
4063,Centro-Oeste,MS,,50,,,,2022-06-01,22,2778986.0,535083.0,441,10569,0,,,
4064,Centro-Oeste,MS,,50,,,,2022-06-02,22,2778986.0,535404.0,321,10569,0,,,
4065,Centro-Oeste,MS,,50,,,,2022-06-03,22,2778986.0,535750.0,346,10569,0,,,
4066,Centro-Oeste,MS,,50,,,,2022-06-04,22,2778986.0,536065.0,315,10569,0,,,
4067,Centro-Oeste,MS,,50,,,,2022-06-05,23,2778986.0,537797.0,1732,10569,0,,,
4068,Centro-Oeste,MS,,50,,,,2022-06-06,23,2778986.0,537828.0,31,10569,0,,,
4069,Centro-Oeste,MS,,50,,,,2022-06-07,23,2778986.0,538158.0,330,10575,6,,,
4070,Centro-Oeste,MS,,50,,,,2022-06-08,23,2778986.0,538812.0,654,10575,0,,,
4071,Centro-Oeste,MS,,50,,,,2022-06-09,23,2778986.0,539595.0,783,10575,0,,,
4072,Centro-Oeste,MS,,50,,,,2022-06-10,23,2778986.0,540686.0,1091,10575,0,,,
4073,Centro-Oeste,MS,,50,,,,2022-06-11,23,2778986.0,541270.0,584,10575,0,,,
4074,Centro-Oeste,MS,,50,,,,2022-06-12,24,2778986.0,541762.0,492,10575,0,,,
4075,Centro-Oeste,MT,,51,,,,2022-01-01,52,3484466.0,553852.0,0,13797,0,,,
4076,Centro-Oeste,MT,,51,,,,2022-01-02,1,3484466.0,553852.0,0,13797,0,,,
4077,Centro-Oeste,MT,,51,,,,2022-01-03,1,3484466.0,554872.0,1020,13808,11,,,
4078,Centro-Oeste,MT,,51,,,,2022-01-04,1,3484466.0,555561.0,689,13813,5,,,
4079,Centro-Oeste,MT,,51,,,,2022-01-05,1,3484466.0,556349.0,788,13815,2,,,
4080,Centro-Oeste,MT,,51,,,,2022-01-06,1,3484466.0,557535.0,1186,13817,2,,,
4081,Centro-Oeste,MT,,51,,,,2022-01-07,1,3484466.0,558984.0,1449,13824,7,,,
4082,Centro-Oeste,MT,,51,,,,2022-01-08,1,3484466.0,558984.0,0,13824,0,,,
4083,Centro-Oeste,MT,,51,,,,2022-01-09,2,3484466.0,558984.0,0,13824,0,,,
4084,Centro-Oeste,MT,,51,,,,2022-01-10,2,3484466.0,561684.0,2700,13846,22,,,
4085,Centro-Oeste,MT,,51,,,,2022-01-11,2,3484466.0,563762.0,2078,13854,8,,,
4086,Centro-Oeste,MT,,51,,,,2022-01-12,2,3484466.0,565930.0,2168,13858,4,,,
4087,Centro-Oeste,MT,,51,,,,2022-01-13,2,3484466.0,568367.0,2437,13862,4,,,
4088,Centro-Oeste,MT,,51,,,,2022-01-14,2,3484466.0,571298.0,2931,13866,4,,,
4089,Centro-Oeste,MT,,51,,,,2022-01-15,2,3484466.0,571298.0,0,13866,0,,,
4090,Centro-Oeste,MT,,51,,,,2022-01-16,3,3484466.0,571298.0,0,13866,0,,,
4091,Centro-Oeste,MT,,51,,,,2022-01-17,3,3484466.0,575344.0,4046,13874,8,,,
4092,Centro-Oeste,MT,,51,,,,2022-01-18,3,3484466.0,578570.0,3226,13888,14,,,
4093,Centro-Oeste,MT,,51,,,,2022-01-19,3,3484466.0,582116.0,3546,13901,13,,,
4094,Centro-Oeste,MT,,51,,,,2022-01-20,3,3484466.0,585656.0,3540,13906,5,,,
4095,Centro-Oeste,MT,,51,,,,2022-01-21,3,3484466.0,589409.0,3753,13920,14,,,
4096,Centro-Oeste,MT,,51,,,,2022-01-22,3,3484466.0,589409.0,0,13920,0,,,
4097,Centro-Oeste,MT,,51,,,,2022-01-23,4,3484466.0,589409.0,0,13920,0,,,
4098,Centro-Oeste,MT,,51,,,,2022-01-24,4,3484466.0,596189.0,6780,13947,27,,,
4099,Centro-Oeste,MT,,51,,,,2022-01-25,4,3484466.0,601482.0,5293,13952,5,,,
4100,Centro-Oeste,MT,,51,,,,2022-01-26,4,3484466.0,606349.0,4867,13962,10,,,
4101,Centro-Oeste,MT,,51,,,,2022-01-27,4,3484466.0,606349.0,0,13962,0,,,
4102,Centro-Oeste,MT,,51,,,,2022-01-28,4,3484466.0,616695.0,10346,13999,37,,,
4103,Centro-Oeste,MT,,51,,,,2022-01-29,4,3484466.0,616695.0,0,13999,0,,,
4104,Centro-Oeste,MT,,51,,,,2022-01-30,5,3484466.0,616695.0,0,13999,0,,,
4105,Centro-Oeste,MT,,51,,,,2022-01-31,5,3484466.0,624997.0,8302,14044,45,,,
4106,Centro-Oeste,MT,,51,,,,2022-02-01,5,3484466.0,629761.0,4764,14066,22,,,
4107,Centro-Oeste,MT,,51,,,,2022-02-02,5,3484466.0,634891.0,5130,14082,16,,,
4108,Centro-Oeste,MT,,51,,,,2022-02-03,5,3484466.0,639383.0,4492,14103,21,,,
4109,Centro-Oeste,MT,,51,,,,2022-02-04,5,3484466.0,644179.0,4796,14128,25,,,
4110,Centro-Oeste,MT,,51,,,,2022-02-05,5,3484466.0,644179.0,0,14128,0,,,
4111,Centro-Oeste,MT,,51,,,,2022-02-06,6,3484466.0,644179.0,0,14128,0,,,
4112,Centro-Oeste,MT,,51,,,,2022-02-07,6,3484466.0,651468.0,7289,14180,52,,,
4113,Centro-Oeste,MT,,51,,,,2022-02-08,6,3484466.0,656067.0,4599,14197,17,,,
4114,Centro-Oeste,MT,,51,,,,2022-02-09,6,3484466.0,660038.0,3971,14210,13,,,
4115,Centro-Oeste,MT,,51,,,,2022-02-10,6,3484466.0,663990.0,3952,14227,17,,,
4116,Centro-Oeste,MT,,51,,,,2022-02-11,6,3484466.0,667371.0,3381,14243,16,,,
4117,Centro-Oeste,MT,,51,,,,2022-02-12,6,3484466.0,667371.0,0,14243,0,,,
4118,Centro-Oeste,MT,,51,,,,2022-02-13,7,3484466.0,667371.0,0,14243,0,,,
4119,Centro-Oeste,MT,,51,,,,2022-02-14,7,3484466.0,673283.0,5912,14294,51,,,
4120,Centro-Oeste,MT,,51,,,,2022-02-15,7,3484466.0,677002.0,3719,14316,22,,,
4121,Centro-Oeste,MT,,51,,,,2022-02-16,7,3484466.0,680186.0,3184,14328,12,,,
4122,Centro-Oeste,MT,,51,,,,2022-02-17,7,3484466.0,683040.0,2854,14344,16,,,
4123,Centro-Oeste,MT,,51,,,,2022-02-18,7,3484466.0,685644.0,2604,14350,6,,,
4124,Centro-Oeste,MT,,51,,,,2022-02-19,7,3484466.0,685644.0,0,14350,0,,,
4125,Centro-Oeste,MT,,51,,,,2022-02-20,8,3484466.0,685644.0,0,14350,0,,,
4126,Centro-Oeste,MT,,51,,,,2022-02-21,8,3484466.0,689823.0,4179,14387,37,,,
4127,Centro-Oeste,MT,,51,,,,2022-02-22,8,3484466.0,692788.0,2965,14412,25,,,
4128,Centro-Oeste,MT,,51,,,,2022-02-23,8,3484466.0,695355.0,2567,14422,10,,,
4129,Centro-Oeste,MT,,51,,,,2022-02-24,8,3484466.0,697707.0,2352,14428,6,,,
4130,Centro-Oeste,MT,,51,,,,2022-02-25,8,3484466.0,699560.0,1853,14435,7,,,
4131,Centro-Oeste,MT,,51,,,,2022-02-26,8,3484466.0,699560.0,0,14435,0,,,
4132,Centro-Oeste,MT,,51,,,,2022-02-27,9,3484466.0,699560.0,0,14435,0,,,
4133,Centro-Oeste,MT,,51,,,,2022-02-28,9,3484466.0,699560.0,0,14435,0,,,
4134,Centro-Oeste,MT,,51,,,,2022-03-01,9,3484466.0,699560.0,0,14435,0,,,
4135,Centro-Oeste,MT,,51,,,,2022-03-02,9,3484466.0,703041.0,3481,14473,38,,,
4136,Centro-Oeste,MT,,51,,,,2022-03-03,9,3484466.0,704603.0,1562,14481,8,,,
4137,Centro-Oeste,MT,,51,,,,2022-03-04,9,3484466.0,705904.0,1301,14487,6,,,
4138,Centro-Oeste,MT,,51,,,,2022-03-05,9,3484466.0,705904.0,0,14487,0,,,
4139,Centro-Oeste,MT,,51,,,,2022-03-06,10,3484466.0,705904.0,0,14487,0,,,
4140,Centro-Oeste,MT,,51,,,,2022-03-07,10,3484466.0,707532.0,1628,14501,14,,,
4141,Centro-Oeste,MT,,51,,,,2022-03-08,10,3484466.0,708669.0,1137,14504,3,,,
4142,Centro-Oeste,MT,,51,,,,2022-03-09,10,3484466.0,709462.0,793,14510,6,,,
4143,Centro-Oeste,MT,,51,,,,2022-03-10,10,3484466.0,710477.0,1015,14517,7,,,
4144,Centro-Oeste,MT,,51,,,,2022-03-11,10,3484466.0,711305.0,828,14524,7,,,
4145,Centro-Oeste,MT,,51,,,,2022-03-12,10,3484466.0,711305.0,0,14524,0,,,
4146,Centro-Oeste,MT,,51,,,,2022-03-13,11,3484466.0,711305.0,0,14524,0,,,
4147,Centro-Oeste,MT,,51,,,,2022-03-14,11,3484466.0,712542.0,1237,14545,21,,,
4148,Centro-Oeste,MT,,51,,,,2022-03-15,11,3484466.0,713350.0,808,14547,2,,,
4149,Centro-Oeste,MT,,51,,,,2022-03-16,11,3484466.0,713889.0,539,14552,5,,,
4150,Centro-Oeste,MT,,51,,,,2022-03-17,11,3484466.0,714396.0,507,14561,9,,,
4151,Centro-Oeste,MT,,51,,,,2022-03-18,11,3484466.0,714876.0,480,14561,0,,,
4152,Centro-Oeste,MT,,51,,,,2022-03-19,11,3484466.0,714876.0,0,14561,0,,,
4153,Centro-Oeste,MT,,51,,,,2022-03-20,12,3484466.0,714876.0,0,14561,0,,,
4154,Centro-Oeste,MT,,51,,,,2022-03-21,12,3484466.0,715977.0,1101,14570,9,,,
4155,Centro-Oeste,MT,,51,,,,2022-03-22,12,3484466.0,716636.0,659,14574,4,,,
4156,Centro-Oeste,MT,,51,,,,2022-03-23,12,3484466.0,717212.0,576,14574,0,,,
4157,Centro-Oeste,MT,,51,,,,2022-03-24,12,3484466.0,717736.0,524,14575,1,,,
4158,Centro-Oeste,MT,,51,,,,2022-03-25,12,3484466.0,718168.0,432,14575,0,,,
4159,Centro-Oeste,MT,,51,,,,2022-03-26,12,3484466.0,718168.0,0,14575,0,,,
4160,Centro-Oeste,MT,,51,,,,2022-03-27,13,3484466.0,718168.0,0,14575,0,,,
4161,Centro-Oeste,MT,,51,,,,2022-03-28,13,3484466.0,719353.0,1185,14583,8,,,
4162,Centro-Oeste,MT,,51,,,,2022-03-29,13,3484466.0,719859.0,506,14587,4,,,
4163,Centro-Oeste,MT,,51,,,,2022-03-30,13,3484466.0,720383.0,524,14589,2,,,
4164,Centro-Oeste,MT,,51,,,,2022-03-31,13,3484466.0,720878.0,495,14589,0,,,
4165,Centro-Oeste,MT,,51,,,,2022-04-01,13,3484466.0,721305.0,427,14591,2,,,
4166,Centro-Oeste,MT,,51,,,,2022-04-02,13,3484466.0,721305.0,0,14591,0,,,
4167,Centro-Oeste,MT,,51,,,,2022-04-03,14,3484466.0,721305.0,0,14591,0,,,
4168,Centro-Oeste,MT,,51,,,,2022-04-04,14,3484466.0,722094.0,789,14596,5,,,
4169,Centro-Oeste,MT,,51,,,,2022-04-05,14,3484466.0,722510.0,416,14596,0,,,
4170,Centro-Oeste,MT,,51,,,,2022-04-06,14,3484466.0,722808.0,298,14597,1,,,
4171,Centro-Oeste,MT,,51,,,,2022-04-07,14,3484466.0,723076.0,268,14599,2,,,
4172,Centro-Oeste,MT,,51,,,,2022-04-08,14,3484466.0,723076.0,0,14599,0,,,
4173,Centro-Oeste,MT,,51,,,,2022-04-09,14,3484466.0,723076.0,0,14599,0,,,
